date_time, altidute_km, x_km, y_km, z_km
2020-10-26 22:3:34.622811835, 554.0239068185658, -1731.1439184061085, -4315.382968005336, 5125.6831577844305
2020-10-26 22:3:36.489811837, 554.0130155082517, -1721.111491836904, -4324.416325699548, 5121.458096957442
2020-10-26 22:3:38.356811839, 554.0020819464445, -1711.0718785402817, -4333.431681859573, 5117.2116336353365
2020-10-26 22:3:40.223811841, 553.9911063837452, -1701.0251202091977, -4342.428998862925, 5112.943785364264
2020-10-26 22:3:42.90811843, 553.9800890717978, -1690.9712585667842, -4351.4082391609045, 5108.654569779124
2020-10-26 22:3:43.957811844, 553.969030263297, -1680.9103353714665, -4360.369365274043, 5104.344004605783
2020-10-26 22:3:45.824811846, 553.957930211957, -1670.8423923952696, -4369.312339811433, 5100.01210765176
2020-10-26 22:3:47.691811848, 553.946789172541, -1660.767471456, -4378.237125442052, 5095.658896820033
2020-10-26 22:3:49.558811850, 553.9356074008356, -1650.6856143954972, -4387.1436849141655, 5091.284390099719
2020-10-26 22:3:51.425811852, 553.9243851536611, -1640.5968630848647, -4396.031981050667, 5086.888605568331
2020-10-26 22:3:53.292811854, 553.9131226888446, -1630.5012594243503, -4404.901976749173, 5082.47156139171
2020-10-26 22:3:55.200811856, 553.9015716134742, -1620.1769165459787, -4413.947814570844, 5077.935571238745
2020-10-26 22:3:57.67811858, 553.8902286220613, -1610.0675858349425, -4422.780694463262, 5073.475596762653
2020-10-26 22:3:58.934811859, 553.8788461983306, -1599.9515295752963, -4431.595162247159, 5068.994418076144
2020-10-26 22:4:1.811861, 553.8662048988605, -1588.7494336587026, -4441.3276426152825, 5064.010906541369
2020-10-26 22:4:2.866811862, 553.8547464166595, -1578.6247745744274, -4450.09850795782, 5059.48754977724
2020-10-26 22:4:4.732811864, 553.8432493601991, -1568.4935275882203, -4458.850866986245, 5054.943069257355
2020-10-26 22:4:6.598811866, 553.8317139940295, -1558.3557347405717, -4467.584683189678, 5050.37748374723
2020-10-26 22:4:8.464811868, 553.8201405836921, -1548.2114380942648, -4476.299920137768, 5045.7908120975435
2020-10-26 22:4:10.330811870, 553.8085293956904, -1538.0606797395224, -4484.996541476211, 5041.183073246424
2020-10-26 22:4:12.196811872, 553.7968806975092, -1527.9035017939268, -4493.674510926834, 5036.554286219431
2020-10-26 22:4:14.62811874, 553.785194757595, -1517.7399464022003, -4502.333792287792, 5031.9044701294415
2020-10-26 22:4:15.928811875, 553.7734718453677, -1507.5700557415012, -4510.974349429074, 5027.233644179112
2020-10-26 22:4:17.794811877, 553.761712231182, -1497.3938719994608, -4519.596146311154, 5022.541827650771
2020-10-26 22:4:19.660811879, 553.7499161863777, -1487.21143740668, -4528.1991469574095, 5017.829039921358
2020-10-26 22:4:21.526811881, 553.7380839832158, -1477.022794214791, -4536.783315472742, 5013.095300452343
2020-10-26 22:4:23.392811883, 553.7262158949261, -1466.8279847017534, -4545.348616039111, 5008.340628792189
2020-10-26 22:4:25.258811885, 553.7143121956575, -1456.6270511716236, -4553.895012915713, 5003.56504457621
2020-10-26 22:4:27.124811887, 553.7023731605029, -1446.42003595445, -4562.422470439079, 4998.768567526561
2020-10-26 22:4:28.989811888, 553.6904054918184, -1436.2124562553156, -4570.926398362565, 4993.953804686424
2020-10-26 22:4:30.854811890, 553.6784030773317, -1425.998886004094, -4579.411336232309, 4989.118211048395
2020-10-26 22:4:32.719811892, 553.6663661944716, -1415.7793675450412, -4587.877248670099, 4984.261806565021
2020-10-26 22:4:34.584811894, 553.6542951215724, -1405.553943242073, -4596.324100380157, 4979.384611272548
2020-10-26 22:4:36.449811896, 553.6421901378728, -1395.322655484249, -4604.751856144557, 4974.486645293504
2020-10-26 22:4:38.314811898, 553.6300515235259, -1385.0855466854275, -4613.160480823539, 4969.567928836552
2020-10-26 22:4:40.179811900, 553.6178795595697, -1374.8426592842363, -4621.549939355511, 4964.62848219646
2020-10-26 22:4:42.44811902, 553.605674527949, -1364.5940357438328, -4629.920196757279, 4959.668325754011
2020-10-26 22:4:43.909811903, 553.5934367114966, -1354.339718557233, -4638.271218119704, 4954.687479978583
2020-10-26 22:4:45.774811905, 553.5811663939137, -1344.0797502251744, -4646.602968625725, 4949.685965417403
2020-10-26 22:4:47.639811907, 553.5688638597998, -1333.8141732888732, -4654.915413523698, 4944.663802711457
2020-10-26 22:4:49.504811909, 553.5565293946222, -1323.5430303079331, -4663.208518145389, 4939.621012584773
2020-10-26 22:4:51.369811911, 553.5441632847159, -1313.2663638656595, -4671.482247901657, 4934.557615847004
2020-10-26 22:4:53.234811913, 553.5317658172867, -1302.9842165688704, -4679.736568282617, 4929.473633393337
2020-10-26 22:4:55.139811915, 553.519070378399, -1292.475926527253, -4688.147850955887, 4924.259380191684
2020-10-26 22:4:57.3811917, 553.5066170931002, -1282.1883507040393, -4696.358431646998, 4919.136602724902
2020-10-26 22:4:58.867811918, 553.4941333557767, -1271.8954286221053, -4704.549520109931, 4913.9933251878
2020-10-26 22:5:1.811920, 553.4798110611318, -1260.1105965134511, -4713.898733051303, 4908.082680346542
2020-10-26 22:5:2.864811921, 553.4672630043731, -1249.8063541123304, -4722.047909106912, 4902.895515822473
2020-10-26 22:5:4.728811923, 553.4546854107464, -1239.4968995624558, -4730.17748588176, 4897.687918181174
2020-10-26 22:5:6.592811925, 553.4420785730376, -1229.1822755707851, -4738.287429488044, 4892.459908896357
2020-10-26 22:5:8.456811927, 553.4294427848399, -1218.8625248608055, -4746.377706122586, 4887.211509523634
2020-10-26 22:5:10.320811929, 553.4167783405696, -1208.537690177887, -4754.448282062607, 4881.942741703214
2020-10-26 22:5:12.184811931, 553.4040855354535, -1198.2078142891073, -4762.499123665858, 4876.653627159828
2020-10-26 22:5:14.48811933, 553.3913646655258, -1187.8729399831232, -4770.530197370737, 4871.344187702654
2020-10-26 22:5:15.912811934, 553.3786160276215, -1177.5331100754358, -4778.5414696922135, 4866.014445228046
2020-10-26 22:5:17.776811936, 553.3658399193621, -1167.1883673861507, -4786.532907239062, 4860.664421708073
2020-10-26 22:5:19.639811938, 553.3530435151158, -1156.844308438269, -4794.500205427704, 4855.297025687803
2020-10-26 22:5:21.502811940, 553.340220266808, -1146.495427594466, -4802.4476236466335, 4849.9094145286435
2020-10-26 22:5:23.365811942, 553.3273704739395, -1136.1417676794842, -4810.375128792984, 4844.501610424842
2020-10-26 22:5:25.228811944, 553.3144944367909, -1125.7833715384825, -4818.2826878452715, 4839.073635654365
2020-10-26 22:5:27.91811946, 553.301592456409, -1115.4202820369458, -4826.170267863458, 4833.625512578854
2020-10-26 22:5:28.954811947, 553.2886648346041, -1105.0525420660158, -4834.037835984906, 4828.157263646457
2020-10-26 22:5:30.817811949, 553.2757118739257, -1094.680194520069, -4841.885359441415, 4822.668911379978
2020-10-26 22:5:32.680811951, 553.2627338777024, -1084.3032823299723, -4849.712805533971, 4817.1604783944495
2020-10-26 22:5:34.543811953, 553.2497311499976, -1073.9218484406047, -4857.520141649836, 4811.63198738526
2020-10-26 22:5:36.406811955, 553.2367039956157, -1063.5359358162461, -4865.307335258447, 4806.083461131015
2020-10-26 22:5:38.269811957, 553.2236527201032, -1053.1455874404553, -4873.074353911521, 4800.514922493475
2020-10-26 22:5:40.132811959, 553.210577629731, -1042.7508463158501, -4880.821165243226, 4794.926394417428
2020-10-26 22:5:41.995811960, 553.197479031513, -1032.3517554695272, -4888.547736966166, 4789.317899933645
2020-10-26 22:5:43.857811962, 553.1843642826925, -1021.9539432957774, -4896.2499058313215, 4783.692488661143
2020-10-26 22:5:45.719811964, 553.1712266665681, -1011.5518720466254, -4903.93179258195, 4778.047178648676
2020-10-26 22:5:47.581811966, 553.1580664917992, -1001.1455847298569, -4911.5933652348585, 4772.381993134787
2020-10-26 22:5:49.443811968, 553.144884067734, -990.7351243715046, -4919.234591889732, 4766.6969554404695
2020-10-26 22:5:51.305811970, 553.1316797044112, -980.3205340155338, -4926.855440729365, 4760.992088969013
2020-10-26 22:5:53.167811972, 553.1184537125848, -969.9018567237533, -4934.455880019752, 4755.2674172059815
2020-10-26 22:5:55.70811974, 553.1049144692547, -959.2495890221224, -4942.2025543742775, 4749.39625227234
2020-10-26 22:5:56.932811975, 553.0916456963755, -948.8227795110776, -4949.76162854236, 4743.63160592146
2020-10-26 22:5:58.794811977, 553.0783562381955, -938.3920132987233, -4957.3001977715185, 4737.847225748553
2020-10-26 22:6:1.811979, 553.0625852447943, -926.0291267934555, -4966.204919078495, 4730.968688788042
2020-10-26 22:6:2.862811980, 553.0492516859169, -915.5898662809282, -4973.698581062687, 4725.141278169573
2020-10-26 22:6:4.724811982, 553.0358984423597, -905.1467864893505, -4981.171638405223, 4719.29420985943
2020-10-26 22:6:6.586811984, 553.0225258296925, -894.6999306093534, -4988.624059971686, 4713.427507936238
2020-10-26 22:6:8.447811986, 553.0091413612804, -884.254955397627, -4996.051828992757, 4707.544363099871
2020-10-26 22:6:10.308811988, 552.9957381767745, -873.8062944554492, -5003.458922472332, 4701.641654063927
2020-10-26 22:6:12.169811990, 552.9823165931612, -863.3539909468801, -5010.845309582937, 4695.719405108875
2020-10-26 22:6:14.30811992, 552.9688769280481, -852.8980880517776, -5018.21095958163, 4689.777640596188
2020-10-26 22:6:15.891811993, 552.9554194996722, -842.4386289713243, -5025.5558418061155, 4683.816384971512
2020-10-26 22:6:17.752811995, 552.941944626875, -831.9756569052936, -5032.879925690736, 4677.835662751699
2020-10-26 22:6:19.613811997, 552.9284526291217, -821.5092150855882, -5040.183180742898, 4671.835498543925
2020-10-26 22:6:21.474811999, 552.9149438264858, -811.0393467536788, -5047.4655765589505, 4665.815917032855
2020-10-26 22:6:23.335812001, 552.9014185396334, -800.566095165953, -5054.727082820418, 4659.776942983682
2020-10-26 22:6:25.196812003, 552.8878770898366, -790.0895035936, -5061.967669294101, 4653.718601242064
2020-10-26 22:6:27.57812005, 552.8743197989463, -779.6096153223857, -5069.187305832223, 4647.640916734004
2020-10-26 22:6:28.918812006, 552.8607469894212, -769.1264736581712, -5076.385962368666, 4641.543914469077
2020-10-26 22:6:30.778812008, 552.8471662897293, -758.6457575524444, -5083.559757705548, 4635.430911266921
2020-10-26 22:6:32.638812010, 552.8335707338099, -748.161878070193, -5090.712535798544, 4629.298661245073
2020-10-26 22:6:34.498812012, 552.8199606452947, -737.6748784840187, -5097.844266890745, 4623.1471896092635
2020-10-26 22:6:36.358812014, 552.8063363483905, -727.184802080234, -5104.954921311089, 4616.976521644946
2020-10-26 22:6:38.218812016, 552.792698167842, -716.6916921586449, -5112.044469474524, 4610.786682717138
2020-10-26 22:6:40.78812018, 552.7790464289508, -706.1955920324398, -5119.112881882088, 4604.5776982703965
2020-10-26 22:6:41.938812019, 552.7653814575758, -695.6965450335902, -5126.160129117305, 4598.34959383201
2020-10-26 22:6:43.798812021, 552.7517035800831, -685.1945944901647, -5133.186181861389, 4592.102394998547
2020-10-26 22:6:45.658812023, 552.7380131233958, -674.6897837599826, -5140.191010870684, 4585.83612745581
2020-10-26 22:6:47.518812025, 552.7243104149582, -664.1821562078527, -5147.174586991944, 4579.550816965369
2020-10-26 22:6:49.378812027, 552.7105957827248, -653.6717552110138, -5154.1368811586835, 4573.2464893677625
2020-10-26 22:6:51.238812029, 552.6968695551811, -643.1586241590991, -5161.077864391219, 4566.923170582508
2020-10-26 22:6:53.98812031, 552.6831320613082, -632.6428064537726, -5167.997507796905, 4560.58088660786
2020-10-26 22:6:54.998812032, 552.6690878477407, -621.8981133416365, -5175.043897637178, 4554.082655195481
2020-10-26 22:6:56.857812034, 552.6553359859452, -611.3826543538227, -5181.916623342661, 4547.705548184979
2020-10-26 22:6:58.716812036, 552.6415738657483, -600.8646426466338, -5188.76794550015, 4541.309575304913
2020-10-26 22:7:1.812038, 552.6246519260937, -587.9385981089922, -5197.156255343911, 4533.425581085221
2020-10-26 22:7:2.859812039, 552.6108681333765, -577.4150534509836, -5203.959774785916, 4526.987658032986
2020-10-26 22:7:4.718812041, 552.597075150838, -566.8890961609492, -5210.741798996586, 4520.53095420987
2020-10-26 22:7:6.577812043, 552.5832733104439, -556.3607696587469, -5217.502299759196, 4514.0554961429
2020-10-26 22:7:8.436812045, 552.5694629446232, -545.8301173691439, -5224.241248948541, 4507.561310433388
2020-10-26 22:7:10.295812047, 552.5556443862538, -535.2971827274547, -5230.958618527285, 4501.048423760386
2020-10-26 22:7:12.154812049, 552.5418179686633, -524.7620091792429, -5237.6543805461515, 4494.516862880508
2020-10-26 22:7:14.13812051, 552.5279840256269, -514.224640180227, -5244.328507144007, 4487.96665462787
2020-10-26 22:7:15.871812052, 552.5141503387001, -503.6907892295992, -5250.977397855692, 4481.401364446218
2020-10-26 22:7:17.729812054, 552.5003098023578, -493.1548320079888, -5257.6046210372915, 4474.817500772329
2020-10-26 22:7:19.587812056, 552.4864627511288, -482.61681193586793, -5264.210149133741, 4468.215090631911
2020-10-26 22:7:21.445812058, 552.4726095199508, -472.07677243750214, -5270.793954681959, 4461.594161124078
2020-10-26 22:7:23.303812060, 552.4587504441752, -461.53475694632687, -5277.356010307453, 4454.954739424706
2020-10-26 22:7:25.161812062, 552.4448858595645, -450.9908089048044, -5283.896288724416, 4448.2968527863495
2020-10-26 22:7:27.19812064, 552.4310161022725, -440.4449717643138, -5290.41476273579, 4441.620528538174
2020-10-26 22:7:28.877812065, 552.4171415088642, -429.8972889905407, -5296.911405229978, 4434.9257940893895
2020-10-26 22:7:30.735812067, 552.403262416261, -419.3478040406621, -5303.386189194876, 4428.212676914763
2020-10-26 22:7:32.593812069, 552.3893791617963, -408.796560397261, -5309.83908769701, 4421.481204576141
2020-10-26 22:7:34.451812071, 552.3754920831698, -398.24360154535765, -5316.270073895682, 4414.7314047079035
2020-10-26 22:7:36.309812073, 552.3616015184559, -387.6889709779759, -5322.679121039554, 4407.963305020487
2020-10-26 22:7:38.167812075, 552.3477078060835, -377.1327121959207, -5329.066202466783, 4401.176933300233
2020-10-26 22:7:40.24812077, 552.3338187648385, -366.5805514960795, -5335.427871750395, 4394.375984644948
2020-10-26 22:7:41.881812078, 552.3199272563559, -356.02685124672183, -5341.767545968585, 4387.556839348689
2020-10-26 22:7:43.738812080, 552.3060336195733, -345.47165488943153, -5348.085198777987, 4380.719525372366
2020-10-26 22:7:45.595812082, 552.292138193782, -334.91500588988464, -5354.3808039147425, 4373.864070763213
2020-10-26 22:7:47.452812084, 552.2782413186012, -324.35694771498623, -5360.654335208284, 4366.990503640012
2020-10-26 22:7:49.309812086, 552.2643433339756, -313.79752383842924, -5366.905766577973, 4360.098852196703
2020-10-26 22:7:51.166812088, 552.2504445801765, -303.2367777403714, -5373.1350720333085, 4353.189144702179
2020-10-26 22:7:53.23812090, 552.2365453977861, -292.67475290742885, -5379.3422256739395, 4346.261409500272
2020-10-26 22:7:54.920812091, 552.2223467373469, -281.88394569711755, -5385.660182612382, 4339.165865251751
2020-10-26 22:7:56.777812093, 552.2084477299816, -271.3194686870665, -5391.822476739012, 4332.201773186512
2020-10-26 22:7:58.634812095, 552.1945493249698, -260.7538443754606, -5397.962541341204, 4325.219739509722
2020-10-26 22:8:1.812097, 552.1768428079208, -247.29061017932702, -5405.753340873986, 4316.29799738624
2020-10-26 22:8:2.856812098, 552.1629545280998, -236.72822999917108, -5411.839485264491, 4309.279056048751
2020-10-26 22:8:4.712812100, 552.1490679687156, -226.16484604791376, -5417.903340901024, 4302.242286356622
2020-10-26 22:8:6.568812102, 552.1351834719196, -215.60050178871174, -5423.944882582031, 4295.187717153763
2020-10-26 22:8:8.424812104, 552.121301380138, -205.03524068394026, -5429.964085200151, 4288.115377354134
2020-10-26 22:8:10.280812106, 552.1074220360442, -194.46910620067857, -5435.960923739051, 4281.025295945368
2020-10-26 22:8:12.136812108, 552.0935457825715, -183.90214181060077, -5441.935373273507, 4273.917501988713
2020-10-26 22:8:13.992812109, 552.0796729628992, -173.33439099537333, -5447.887408966362, 4266.792024622673
2020-10-26 22:8:15.848812111, 552.0658039204368, -162.76589722385776, -5453.81700608138, 4259.648893047647
2020-10-26 22:8:17.704812113, 552.0519389988374, -152.19670398593814, -5459.724139964179, 4252.488136548724
2020-10-26 22:8:19.560812115, 552.0380785419907, -141.62685476969938, -5465.608786055128, 4245.309784480332
2020-10-26 22:8:21.416812117, 552.0242228939976, -131.05639306681226, -5471.470919886291, 4238.113866269846
2020-10-26 22:8:23.271812119, 552.010379860279, -120.49105811639177, -5477.307376819123, 4230.904302693807
2020-10-26 22:8:25.126812121, 551.9965423181532, -109.92519821578632, -5483.121297149462, 4223.677250893433
2020-10-26 22:8:26.981812122, 551.982710611811, -99.35885680208433, -5488.912656720854, 4216.4327404704445
2020-10-26 22:8:28.836812124, 551.9688850856148, -88.79207729822284, -5494.681431478092, 4209.170801087218
2020-10-26 22:8:30.691812126, 551.9550660841344, -78.22490314696253, -5500.427597448606, 4201.891462490085
2020-10-26 22:8:32.546812128, 551.9412539521268, -67.65737778802406, -5506.151130755016, 4194.594754493681
2020-10-26 22:8:34.401812130, 551.9274490345163, -57.08954466353481, -5511.852007612139, 4187.280706984665
2020-10-26 22:8:36.256812132, 551.9136516764213, -46.52144721781802, -5517.5302043271295, 4179.9493499216
2020-10-26 22:8:38.111812134, 551.8998622231022, -35.9531288973044, -5523.185697299509, 4172.600713334858
2020-10-26 22:8:39.966812135, 551.8860810200094, -25.384633156005346, -5528.818463018288, 4165.234827330492
2020-10-26 22:8:41.821812137, 551.8723084127062, -14.816003432574192, -5534.428478074157, 4157.85172207421
2020-10-26 22:8:43.676812139, 551.8585447469454, -4.247283184239805, -5540.015719141448, 4150.4514278150455
2020-10-26 22:8:45.530812141, 551.8447977807962, 6.3157866825024005, -5545.577169435771, 4143.037978113383
2020-10-26 22:8:47.384812143, 551.8310604375085, 16.878860186639358, -5551.115823984691, 4135.6074185586795
2020-10-26 22:8:49.238812145, 551.8173330626742, 27.441893943263956, -5556.631659781444, 4128.159779560402
2020-10-26 22:8:51.92812147, 551.8036160019974, 38.00484456673898, -5562.124653912211, 4120.695091598765
2020-10-26 22:8:52.946812148, 551.789909601315, 48.5676686649692, -5567.594783553195, 4113.213385228804
2020-10-26 22:8:54.840812150, 551.7759188526386, 59.35820964718295, -5573.159297700443, 4105.552719958248
2020-10-26 22:8:56.694812152, 551.7622350585771, 69.92064547139834, -5578.583135752655, 4098.036703184365
2020-10-26 22:8:58.548812154, 551.7485629700973, 80.48282367886631, -5583.984040929304, 4090.503760738442
2020-10-26 22:9:1.812156, 551.7304995730779, 94.4513191396539, -5591.0917263197425, 4080.5151563841237
2020-10-26 22:9:2.854812157, 551.716856007421, 105.01273161084534, -5596.439282393254, 4072.9430223818395
2020-10-26 22:9:4.708812159, 551.7032252980514, 115.57374231631842, -5601.763831377865, 4065.354065421311
2020-10-26 22:9:6.562812161, 551.689607791483, 126.13430786470599, -5607.0653511359615, 4057.748316573096
2020-10-26 22:9:8.415812163, 551.6760111681917, 136.68868917619443, -5612.340978773466, 4050.12992287148
2020-10-26 22:9:10.268812165, 551.6624284257211, 147.24253915885643, -5617.593558091816, 4042.4948176494086
2020-10-26 22:9:12.121812167, 551.6488599101913, 157.79581450018813, -5622.823067273314, 4034.8430321314286
2020-10-26 22:9:13.974812168, 551.6353059677815, 168.34847188328877, -5628.029484591351, 4027.1745976154434
2020-10-26 22:9:15.827812170, 551.6217669446798, 178.9004680099249, -5633.212788421766, 4019.48954545594
2020-10-26 22:9:17.680812172, 551.6082431871412, 189.45175956640958, -5638.372957226035, 4011.787907088796
2020-10-26 22:9:19.533812174, 551.5947350414372, 200.00230324672938, -5643.509969562685, 4004.0697140144957
2020-10-26 22:9:21.386812176, 551.5812428538657, 210.5520557468313, -5648.623804084486, 3996.3349978022725
2020-10-26 22:9:23.239812178, 551.5677669707372, 221.10097376497015, -5653.7144395386285, 3988.5837900898487
2020-10-26 22:9:25.92812180, 551.5543077383745, 231.64901400176106, -5658.781854766746, 3980.8161225834333
2020-10-26 22:9:26.945812181, 551.5408655031106, 242.19613315477707, -5663.826028702354, 3973.0320270616858
2020-10-26 22:9:28.798812183, 551.5274406112499, 252.74228794136175, -5668.846940381757, 3965.2315353588906
2020-10-26 22:9:30.650812185, 551.5140406396981, 263.28174449318357, -5673.841878163519, 3957.418902284213
2020-10-26 22:9:32.502812187, 551.5006586845277, 273.8201512512434, -5678.8135371894705, 3949.5899545279567
2020-10-26 22:9:34.354812189, 551.487295091453, 284.3574650009127, -5683.761896808393, 3941.744724084676
2020-10-26 22:9:36.206812191, 551.473950206183, 294.8936425310303, -5688.686936463917, 3933.883243016454
2020-10-26 22:9:38.58812193, 551.460624374366, 305.42864063409996, -5693.5886356945675, 3926.0055434527494
2020-10-26 22:9:39.910812194, 551.4473179416277, 315.9624161007388, -5698.466974131245, 3918.1116575945803
2020-10-26 22:9:41.762812196, 551.4340312535389, 326.4949257426131, -5703.321931507841, 3910.201617697334
2020-10-26 22:9:43.614812198, 551.420764655626, 337.026126358501, -5708.153487645511, 3902.275456096193
2020-10-26 22:9:45.466812200, 551.4075184933429, 347.5559747572068, -5712.9616224633055, 3894.333205188981
2020-10-26 22:9:47.318812202, 551.3942931121073, 358.0844277520949, -5717.746315975676, 3886.3748974402665
2020-10-26 22:9:49.170812204, 551.3810888572395, 368.6114421611585, -5722.507548292461, 3878.400565381307
2020-10-26 22:9:51.22812206, 551.3679060739985, 379.1369748073242, -5727.245299619072, 3870.4102416098244
2020-10-26 22:9:52.873812207, 551.3547522079621, 389.65530042256034, -5731.957011107071, 3862.4082861415186
2020-10-26 22:9:54.764812209, 551.3413369507446, 400.3993085887379, -5736.746280298222, 3854.216980580925
2020-10-26 22:9:56.615812211, 551.3282281943011, 410.9144230907326, -5741.4104741767405, 3846.182896842978
